Tax Year,Login Date,Completed_Product,Marketing_Channel,CUSTOMER_TYPE,Login_Flag,Completed,Session_Count,Price
TY14,4/13/2015,H & B,Non-Campaign,Veteran,1,1,3,$99.99
TY14,4/13/2015,H & B,DR,Veteran,1,1,5,$99.99
TY14,4/13/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,4/13/2015,Premier,Paid Search,Veteran,1,1,2,$59.99
TY14,4/13/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,4/14/2015,(null),Affiliate,(null),1,0,1,(null)
TY14,4/14/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/14/2015,(null),DR,(null),1,0,(null),(null)
TY14,4/14/2015,(null),DR,(null),1,0,0,(null)
TY14,4/14/2015,(null),DR,(null),1,0,0,(null)
TY14,4/14/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,4/14/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,4/14/2015,Deluxe,Organic Search,Veteran,1,1,4,$39.99
TY14,4/14/2015,Deluxe,Organic Search,Veteran,1,1,3,$39.99
TY14,4/14/2015,Deluxe,Paid Search,Veteran,1,1,3,$39.99
TY14,4/14/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,4/14/2015,Deluxe,Organic Search,Veteran,1,1,3,$39.99
TY14,4/14/2015,Deluxe,DR,Veteran,1,1,1,$39.99
TY14,4/14/2015,Deluxe,Non-Campaign,Veteran,1,1,0,$39.99
TY14,4/14/2015,Deluxe,Paid Search,Veteran,1,1,1,$39.99
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,4,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,5,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/14/2015,Free,Display,Veteran,1,1,4,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,7,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/14/2015,Free,Other,Veteran,1,1,2,$0.00
TY14,4/14/2015,Free,Paid Search,Veteran,1,1,6,$0.00
TY14,4/14/2015,Free,Non-Campaign,Veteran,1,1,3,$0.00
TY14,4/14/2015,H & B,DR,Veteran,1,1,0,$99.99
TY14,4/14/2015,H & B,Other,Veteran,1,1,0,$99.99
TY14,4/14/2015,H & B,Organic Search,Veteran,1,1,6,$99.99
TY14,4/14/2015,H & B,Organic Search,Veteran,1,1,13,$99.99
TY14,4/14/2015,Premier,DR,Veteran,1,1,9,$59.99
TY14,4/14/2015,Premier,DR,Veteran,1,1,5,$59.99
TY14,4/14/2015,Premier,DR,Veteran,1,1,5,$59.99
TY14,4/14/2015,Premier,DR,Veteran,1,1,1,$59.99
TY14,4/15/2015,(null),DR,(null),1,0,0,(null)
TY14,4/15/2015,(null),Affiliate,(null),1,0,(null),(null)
TY14,4/15/2015,(null),Other,(null),1,0,(null),(null)
TY14,4/15/2015,(null),Non-Campaign,(null),1,0,2,(null)
TY14,4/15/2015,(null),DR,(null),1,0,0,(null)
TY14,4/15/2015,(null),Affiliate,(null),1,0,1,(null)
TY14,4/15/2015,(null),Affiliate,(null),1,0,0,(null)
TY14,4/15/2015,(null),Display,(null),1,0,14,(null)
TY14,4/15/2015,(null),DR,(null),1,0,0,(null)
TY14,4/15/2015,(null),Non-Campaign,(null),1,0,3,(null)
TY14,4/15/2015,Deluxe,Non-Campaign,Veteran,1,1,4,$39.99
TY14,4/15/2015,Deluxe,Non-Campaign,Veteran,1,1,3,$39.99
TY14,4/15/2015,Deluxe,DR,Veteran,1,1,2,$39.99
TY14,4/15/2015,Deluxe,DR,Veteran,1,1,4,$39.99
TY14,4/15/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,4/15/2015,Deluxe,Non-Campaign,Veteran,1,1,1,$39.99
TY14,4/15/2015,Deluxe,Paid Search,Veteran,1,1,(null),$39.99
TY14,4/15/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,4/15/2015,Deluxe,Non-Campaign,Veteran,1,1,5,$39.99
TY14,4/15/2015,Deluxe,Organic Search,Veteran,1,1,0,$39.99
TY14,4/15/2015,Free,Paid Search,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Paid Search,Veteran,1,1,4,$0.00
TY14,4/15/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Organic Search,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/15/2015,Free,DR,Veteran,1,1,(null),$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/15/2015,Free,Organic Search,Veteran,1,1,6,$0.00
TY14,4/15/2015,Free,Paid Search,Veteran,1,1,3,$0.00
TY14,4/15/2015,Free,Non-Campaign,Veteran,1,1,2,$0.00
TY14,4/15/2015,Free,DR,Veteran,1,1,0,$0.00
TY14,4/15/2015,H & B,DR,Veteran,1,1,0,$99.99
TY14,4/15/2015,H & B,Non-Campaign,Veteran,1,1,10,$99.99
TY14,4/15/2015,H & B,Display,Veteran,1,1,2,$99.99
TY14,4/15/2015,H & B,Non-Campaign,Veteran,1,1,8,$99.99
TY14,4/15/2015,Premier,DR,Veteran,1,1,0,$59.99
TY14,4/15/2015,Premier,Non-Campaign,Veteran,1,1,2,$59.99
TY14,4/15/2015,Premier,Non-Campaign,Veteran,1,1,16,$59.99
TY14,4/15/2015,Premier,Organic Search,Veteran,1,1,4,$59.99
TY14,4/16/2015,Deluxe,Paid Search,Veteran,1,1,4,$39.99
TY14,4/16/2015,Free,Non-Campaign,Veteran,1,1,1,$0.00
TY14,4/16/2015,Free,Organic Search,Veteran,1,1,5,$0.00
TY14,4/16/2015,Free,Non-Campaign,Veteran,1,1,0,$0.00
TY14,4/16/2015,Free,Paid Search,Veteran,1,1,2,$0.00
TY14,4/16/2015,Free,FI Channel,Veteran,1,1,1,$0.00
